codigo_ibge,referencia,ano,mes,familias_beneficiarias,valor_total,valor_medio,valor_por_familia
317000,202311,2023,11,2245,1539717.0,686.15,685.8427616926504
317005,202311,2023,11,1435,956710.0,666.7,666.6968641114983
317010,202311,2023,11,15921,10890763.0,686.77,684.0501852898688
317020,202311,2023,11,30840,20333914.0,663.14,659.3357328145266
317030,202311,2023,11,423,291379.0,688.84,688.839243498818
317040,202311,2023,11,4097,2701284.0,660.46,659.3321942885037
317043,202311,2023,11,488,320080.0,657.25,655.9016393442623
317047,202311,2023,11,536,340155.0,638.19,634.6175373134329
317050,202311,2023,11,480,300057.0,625.12,625.11875
317052,202311,2023,11,1510,1024146.0,679.14,678.2423841059602
317057,202311,2023,11,1248,836236.0,670.6,670.0608974358975
317060,202311,2023,11,176,123238.0,704.22,700.2159090909091
317065,202311,2023,11,682,453154.0,666.4,664.4486803519062
317070,202311,2023,11,4939,3353306.0,681.15,678.9443207126949
317075,202311,2023,11,656,440742.0,683.32,671.8628048780488
317080,202311,2023,11,3442,2295653.0,669.09,666.953224869262
317090,202311,2023,11,3517,2455228.0,698.5,698.1029286323571
317100,202311,2023,11,1104,724641.0,656.97,656.3777173913044
317103,202311,2023,11,1690,1121834.0,664.2,663.807100591716
317107,202311,2023,11,831,537634.0,646.97,646.9723225030084
317110,202311,2023,11,269,182416.0,678.13,678.1263940520446
317115,202311,2023,11,726,489612.0,674.4,674.396694214876
317120,202311,2023,11,12210,8173759.0,669.54,669.4315315315315
317130,202311,2023,11,4623,2977493.0,644.48,644.0607830413152
317140,202311,2023,11,563,374003.0,666.67,664.303730017762
317150,202311,2023,11,726,480848.0,662.33,662.3250688705234
317160,202311,2023,11,1425,971061.0,682.4,681.4463157894737
317170,202311,2023,11,1262,828038.0,656.13,656.1315372424723
317180,202311,2023,11,525,336347.0,640.66,640.6609523809524
317190,202311,2023,11,576,383515.0,665.82,665.8246527777778
317200,202311,2023,11,2501,1653627.0,661.19,661.1863254698121
317210,202311,2023,11,683,459358.0,673.55,672.5592972181552
317220,202311,2023,11,229,155573.0,679.36,679.3580786026201
320010,202311,2023,11,2623,1712955.0,655.8,653.0518490278307
320013,202311,2023,11,1028,723202.0,704.19,703.5038910505837
320016,202311,2023,11,1724,1165589.0,679.25,676.0957076566125
320020,202311,2023,11,2733,1813564.0,666.75,663.5799487742407
320030,202311,2023,11,809,543006.0,671.21,671.2064276885043
320035,202311,2023,11,1203,807042.0,674.78,670.857855361596
320040,202311,2023,11,2724,1760789.0,662.95,646.3983113069016
320050,202311,2023,11,1265,834034.0,660.36,659.3154150197629
320060,202311,2023,11,7697,5182437.0,678.6,673.3060932830973
320070,202311,2023,11,1022,702365.0,687.25,687.2455968688845
320080,202311,2023,11,2706,1817599.0,672.19,671.6921655580193
320090,202311,2023,11,3505,2321828.0,663.19,662.433095577746
320100,202311,2023,11,2137,1429010.0,669.95,668.6991109031352
320110,202311,2023,11,1365,900599.0,660.75,659.7794871794872
320115,202311,2023,11,1485,1012486.0,687.36,681.8087542087542
320120,202311,2023,11,12987,8704702.0,674.47,670.2627242627243
320130,202311,2023,11,37164,25370670.0,684.86,682.6679044236358
320140,202311,2023,11,2151,1442923.0,673.32,670.814969781497
320150,202311,2023,11,4976,3240049.0,652.71,651.1352491961414
320160,202311,2023,11,3995,2605013.0,660.84,652.0683354192741
320170,202311,2023,11,843,607378.0,723.07,720.4958481613286
320180,202311,2023,11,408,274432.0,674.28,672.6274509803922
320190,202311,2023,11,1389,897036.0,647.21,645.8142548596112
320200,202311,2023,11,622,408445.0,656.66,656.6639871382637
320210,202311,2023,11,2597,1681228.0,648.87,647.3731228340392
320220,202311,2023,11,1823,1232306.0,677.46,675.976961053209
320225,202311,2023,11,765,523384.0,688.66,684.162091503268
320230,202311,2023,11,2568,1757296.0,686.98,684.3052959501557
320240,202311,2023,11,8059,5424498.0,682.16,673.0981511353766
320245,202311,2023,11,1157,755201.0,665.38,652.723422644771
320250,202311,2023,11,1169,781999.0,669.52,668.9469632164243
320255,202311,2023,11,1723,1194905.0,695.12,693.5026117237377
320260,202311,2023,11,558,381886.0,684.38,684.3835125448029
320265,202311,2023,11,1090,683620.0,627.75,627.1743119266055
320270,202311,2023,11,1196,795787.0,670.42,665.373745819398
320280,202311,2023,11,5987,3927340.0,671.34,655.9779522298313
320290,202311,2023,11,567,385743.0,685.16,680.3227513227513
320300,202311,2023,11,2512,1722046.0,690.48,685.5278662420383
320305,202311,2023,11,3351,2297483.0,687.46,685.6111608475082
320310,202311,2023,11,1074,723955.0,674.07,674.0735567970205
320313,202311,2023,11,933,613446.0,659.62,657.4983922829582
320316,202311,2023,11,952,640020.0,672.29,672.2899159663865
320320,202311,2023,11,9625,6420905.0,672.06,667.107012987013
320330,202311,2023,11,1777,1199261.0,676.78,674.8795723128869
320332,202311,2023,11,5242,3368727.0,669.19,642.6415490270889
320334,202311,2023,11,643,424228.0,660.79,659.7636080870917
320335,202311,2023,11,763,532522.0,700.69,697.9318479685452
320340,202311,2023,11,3631,2373388.0,655.09,653.6458275957036
320350,202311,2023,11,2558,1717922.0,673.43,671.5879593432369
320360,202311,2023,11,694,457868.0,662.62,659.7521613832853
320370,202311,2023,11,1778,1225561.0,690.46,689.2919010123735
320380,202311,2023,11,2121,1393143.0,660.26,656.8330975954739
320390,202311,2023,11,4094,2749408.0,672.06,671.5701025891549
320400,202311,2023,11,1756,1205060.0,688.61,686.25284738041
320405,202311,2023,11,2958,2038324.0,691.66,689.0885733603786
320410,202311,2023,11,2516,1697394.0,677.06,674.6399046104929
320420,202311,2023,11,2257,1552490.0,702.48,687.8555604785113
320425,202311,2023,11,1242,837463.0,674.29,674.2858293075684
320430,202311,2023,11,1815,1205727.0,673.97,664.3123966942148
320435,202311,2023,11,1557,1089832.0,702.66,699.956326268465
320440,202311,2023,11,771,503777.0,656.81,653.4072632944228
320450,202311,2023,11,1338,904815.0,678.27,676.2443946188341
320455,202311,2023,11,2007,1353447.0,678.76,674.3632286995515
320460,202311,2023,11,991,666471.0,677.31,672.5237134207871
320465,202311,2023,11,873,592190.0,680.68,678.3390607101948
320470,202311,2023,11,1991,1330125.0,670.76,668.0688096433953
320480,202311,2023,11,1456,984658.0,676.28,676.2760989010989
320490,202311,2023,11,12510,8347132.0,674.41,667.2367705835331
320495,202311,2023,11,498,320972.0,649.74,644.5220883534137
320500,202311,2023,11,42260,28597856.0,678.45,676.7121628017037
320501,202311,2023,11,2173,1466915.0,676.62,675.0644270593649
320503,202311,2023,11,1176,817216.0,699.07,694.9115646258504
320506,202311,2023,11,1503,1019571.0,679.71,678.3572854291417
320510,202311,2023,11,6923,4651687.0,673.38,671.9178101978911
320515,202311,2023,11,899,604266.0,672.9,672.1535038932146
320517,202311,2023,11,1477,1051019.0,712.07,711.5903859174001
320520,202311,2023,11,26674,17977985.0,676.09,673.9890905001125
320530,202311,2023,11,21635,14703463.0,682.01,679.6146521839612
330010,202311,2023,11,18190,12270294.0,676.46,674.56261682243
330015,202311,2023,11,1165,743444.0,638.15,638.1493562231759
330020,202311,2023,11,17454,11909509.0,683.43,682.3369428211298
330022,202311,2023,11,973,657839.0,676.79,676.0935251798561
330023,202311,2023,11,4067,2655260.0,655.94,652.879272190804
330025,202311,2023,11,3275,2148196.0,662.41,655.9377099236641
330030,202311,2023,11,7847,5277302.0,672.95,672.5247865426278
330040,202311,2023,11,13637,9133842.0,672.3,669.7838234215736
330045,202311,2023,11,79461,52872478.0,666.1,665.3890336139741
330050,202311,2023,11,2501,1694325.0,678.54,677.4590163934427
330060,202311,2023,11,3140,2094166.0,666.93,666.931847133758
330070,202311,2023,11,21077,14194205.0,674.95,673.4452246524647
330080,202311,2023,11,7940,5321586.0,670.9,670.2249370277078
330090,202311,2023,11,2035,1307013.0,642.58,642.2668304668305
330093,202311,2023,11,1903,1251808.0,658.15,657.8076720966894
330095,202311,2023,11,907,611665.0,676.62,674.3825799338479
330100,202311,2023,11,65790,44190651.0,672.13,671.6925216598268
330110,202311,2023,11,1821,1236273.0,679.27,678.8978583196047
330115,202311,2023,11,1679,1096296.0,652.95,652.9458010720667
330120,202311,2023,11,2208,1461348.0,664.25,661.8423913043479
330130,202311,2023,11,3784,2580472.0,682.85,681.9429175475688
330140,202311,2023,11,3190,2163471.0,678.2,678.2040752351097
330150,202311,2023,11,1668,1147663.0,688.46,688.0473621103117
330160,202311,2023,11,1158,772849.0,669.13,667.3998272884284
330170,202311,2023,11,125140,84481799.0,675.49,675.0982819242448
330180,202311,2023,11,1484,972295.0,655.63,655.1853099730458
330185,202311,2023,11,9397,6157085.0,655.29,655.2181547302331
330187,202311,2023,11,3663,2380464.0,652.54,649.8673218673218
330190,202311,2023,11,36853,24528597.0,667.23,665.579382953898
330200,202311,2023,11,15625,10802309.0,694.01,691.347776
330205,202311,2023,11,1407,915031.0,650.8,650.3418621179816
330210,202311,2023,11,2184,1369022.0,626.84,626.8415750915751
330220,202311,2023,11,8397,5515930.0,656.97,656.8929379540313
330225,202311,2023,11,3079,2061573.0,670.43,669.5592724910686
330227,202311,2023,11,17424,11691092.0,673.26,670.9763544536272
330230,202311,2023,11,848,546847.0,644.87,644.8667452830189
330240,202311,2023,11,20546,13878290.0,676.53,675.474058210844
330245,202311,2023,11,746,508608.0,681.78,681.7801608579089
330250,202311,2023,11,35854,24451101.0,684.18,681.9629887878618
330260,202311,2023,11,4553,3051542.0,672.29,670.2266637381946
330270,202311,2023,11,14377,9678173.0,674.67,673.1705501843222
330280,202311,2023,11,2030,1344905.0,662.51,662.5147783251232
330285,202311,2023,11,24461,16240828.0,663.97,663.9478353297085
330290,202311,2023,11,3397,2249540.0,662.21,662.2137179864586
330300,202311,2023,11,3786,2548673.0,673.72,673.1835710512414
330310,202311,2023,11,1852,1240721.0,671.39,669.9357451403888
330320,202311,2023,11,12797,8567673.0,669.72,669.5063686801594
330330,202311,2023,11,37448,24857373.0,665.49,663.7837267677846
330340,202311,2023,11,12154,8166469.0,674.47,671.9161592891229
330350,202311,2023,11,129566,87113192.0,672.55,672.346078446506
330360,202311,2023,11,6597,4307242.0,654.2,652.9092011520388
330370,202311,2023,11,3823,2656587.0,697.08,694.8958932775307
330380,202311,2023,11,4664,3137658.0,674.48,672.7397084048027
330385,202311,2023,11,3320,2258173.0,681.82,680.1725903614458
330390,202311,2023,11,25226,16817912.0,671.91,666.6896059621026
330395,202311,2023,11,2950,1959643.0,664.96,664.2857627118644
330400,202311,2023,11,2884,1901918.0,660.62,659.4722607489598
330410,202311,2023,11,2399,1615291.0,673.32,673.3184660275115
330411,202311,2023,11,1742,1148896.0,661.81,659.5269804822044
330412,202311,2023,11,1395,930586.0,669.01,667.0867383512544
330414,202311,2023,11,21105,14287011.0,677.37,676.9491115849324
330415,202311,2023,11,2765,1859965.0,675.37,672.6817359855335
330420,202311,2023,11,7910,5260841.0,667.53,665.0873577749684
330430,202311,2023,11,8953,5878981.0,657.6,656.6492795710935
330440,202311,2023,11,2044,1367777.0,669.49,669.1668297455968
330450,202311,2023,11,1059,716168.0,676.27,676.2681775259679
330452,202311,2023,11,14031,9472806.0,676.24,675.134060295061
330455,202311,2023,11,583298,387743789.0,666.15,664.7439027735394
330460,202311,2023,11,841,566002.0,673.81,673.0107015457788
330470,202311,2023,11,3588,2389356.0,668.54,665.9297658862877
330475,202311,2023,11,7543,5007219.0,669.59,663.8232798621239
330480,202311,2023,11,4527,2978224.0,657.88,657.8802739120831
330490,202311,2023,11,85867,56852627.0,664.17,662.1010050426822
330500,202311,2023,11,6070,3952628.0,652.03,651.1742998352554
330510,202311,2023,11,41525,27987453.0,674.51,673.9904394942805
330513,202311,2023,11,893,575084.0,643.99,643.9910414333707
330515,202311,2023,11,1811,1186579.0,658.48,655.2065157371618
330520,202311,2023,11,10504,7000434.0,669.58,666.4541127189642
330530,202311,2023,11,933,630067.0,677.49,675.3129689174705
330540,202311,2023,11,2032,1397116.0,688.23,687.5570866141733
330550,202311,2023,11,10165,6879415.0,678.04,676.7747171667487
330555,202311,2023,11,16963,11138032.0,657.15,656.6074397217474
330560,202311,2023,11,2973,2017584.0,678.86,678.635721493441
330570,202311,2023,11,2639,1763117.0,668.35,668.1004168245547
330575,202311,2023,11,5631,3742351.0,665.19,664.5979399751376
330580,202311,2023,11,17188,11478580.0,669.27,667.8252269024902
330590,202311,2023,11,1126,741257.0,660.07,658.309946714032
330600,202311,2023,11,9187,6162288.0,672.37,670.7617285294438
330610,202311,2023,11,7649,5187556.0,678.38,678.2005490913845
330615,202311,2023,11,1659,1162651.0,700.81,700.8143459915611
330620,202311,2023,11,3171,2172887.0,686.32,685.2371491643015
330630,202311,2023,11,20978,13832020.0,660.11,659.3583754409382
350010,202311,2023,11,719,456764.0,641.52,635.2767732962448
350020,202311,2023,11,232,153115.0,659.98,659.9784482758621
350030,202311,2023,11,2454,1682165.0,692.25,685.4788101059495
350040,202311,2023,11,259,171597.0,662.54,662.5366795366796
350050,202311,2023,11,538,353729.0,657.49,657.4888475836432
350055,202311,2023,11,479,320040.0,672.35,668.1419624217119
350060,202311,2023,11,96,61670.0,649.16,642.3958333333334
350070,202311,2023,11,1732,1131636.0,662.55,653.3695150115474
350075,202311,2023,11,264,170872.0,647.24,647.2424242424242
350080,202311,2023,11,286,189409.0,666.93,662.2692307692307
350090,202311,2023,11,265,173857.0,656.06,656.0641509433963
350100,202311,2023,11,1393,925852.0,670.91,664.646087580761
350110,202311,2023,11,307,202891.0,663.04,660.8827361563518
350115,202311,2023,11,599,393006.0,662.74,656.1035058430717
350120,202311,2023,11,222,148535.0,669.08,669.0765765765766
350130,202311,2023,11,2071,1386791.0,675.49,669.6238532110092
350140,202311,2023,11,321,210943.0,678.27,657.1433021806854
350150,202311,2023,11,187,122919.0,657.32,657.3208556149733
350160,202311,2023,11,6997,4732729.0,681.95,676.3940260111476
350170,202311,2023,11,1872,1251096.0,672.63,668.3205128205128
350180,202311,2023,11,404,264320.0,654.26,654.2574257425742
350190,202311,2023,11,2293,1516861.0,665.29,661.5180985608373
350200,202311,2023,11,300,203170.0,681.78,677.2333333333333
350210,202311,2023,11,3708,2499342.0,674.22,674.0404530744337
350220,202311,2023,11,1578,1048120.0,673.6,664.2078580481623
350230,202311,2023,11,540,387810.0,718.17,718.1666666666666
350240,202311,2023,11,182,122317.0,683.34,672.0714285714286
350250,202311,2023,11,1723,1148802.0,673.39,666.7452118398143
350260,202311,2023,11,356,230392.0,647.17,647.1685393258427
350270,202311,2023,11,2683,1769545.0,663.5,659.5396943719717
350275,202311,2023,11,1808,1224716.0,681.91,677.387168141593
350280,202311,2023,11,9250,6093862.0,663.02,658.7958918918919
350290,202311,2023,11,1741,1188600.0,683.89,682.7110855829983
350300,202311,2023,11,407,277099.0,685.89,680.8329238329238
350310,202311,2023,11,468,318386.0,680.31,680.3119658119658
350315,202311,2023,11,316,211847.0,674.67,670.4018987341772
350320,202311,2023,11,10022,6556656.0,668.09,654.2263021353024
350330,202311,2023,11,7023,4715457.0,673.16,671.4305852199915
350335,202311,2023,11,168,117827.0,701.35,701.3511904761905
350340,202311,2023,11,555,378051.0,681.17,681.172972972973
350350,202311,2023,11,438,297295.0,681.87,678.7557077625571
350360,202311,2023,11,590,377301.0,642.76,639.4932203389831
350370,202311,2023,11,347,225682.0,656.05,650.3804034582132
350380,202311,2023,11,2322,1587210.0,683.55,683.5529715762274
350390,202311,2023,11,7549,5058091.0,672.17,670.0345741157769
350395,202311,2023,11,97,69067.0,712.03,712.0309278350516
350400,202311,2023,11,4227,2842387.0,680.16,672.4360066240832
350410,202311,2023,11,5612,3813218.0,689.8,679.475766215253
350420,202311,2023,11,446,292388.0,663.01,655.5784753363229
350430,202311,2023,11,420,281897.0,672.79,671.1833333333333
350440,202311,2023,11,1235,829012.0,671.26,671.2647773279352
350450,202311,2023,11,4548,3173791.0,701.55,697.8432277924362
350460,202311,2023,11,943,638006.0,678.73,676.5705196182397
350470,202311,2023,11,147,99201.0,679.46,674.8367346938776
350480,202311,2023,11,385,248228.0,649.81,644.748051948052
350490,202311,2023,11,1009,753897.0,747.91,747.1724479682854
350500,202311,2023,11,281,187599.0,687.18,667.6120996441281
350510,202311,2023,11,642,435490.0,678.33,678.3333333333334
350520,202311,2023,11,1408,979402.0,706.13,695.5980113636364
350530,202311,2023,11,1485,994155.0,669.92,669.4646464646464
350535,202311,2023,11,1054,705661.0,669.51,669.5075901328273
350540,202311,2023,11,1274,858248.0,675.79,673.6640502354788
350550,202311,2023,11,5448,3529240.0,659.18,647.8046989720998
350560,202311,2023,11,2991,2032550.0,685.05,679.5553326646607
350570,202311,2023,11,20246,13436291.0,664.08,663.6516348908426
350580,202311,2023,11,784,493094.0,634.61,628.9464285714286
350590,202311,2023,11,3349,2259202.0,681.3,674.5900268736937
350600,202311,2023,11,14874,9999468.0,680.88,672.2783380395321
350610,202311,2023,11,4153,2755573.0,671.93,663.5138454129545
350620,202311,2023,11,176,117548.0,667.89,667.8863636363636
350630,202311,2023,11,856,572956.0,675.66,669.3411214953271
350635,202311,2023,11,6309,4295501.0,685.42,680.8529085433507
350640,202311,2023,11,248,161837.0,657.87,652.5685483870968
350650,202311,2023,11,4397,2948993.0,677.0,670.6829656584034
350660,202311,2023,11,3159,2154155.0,684.73,681.9104146881924
350670,202311,2023,11,1022,671861.0,661.93,657.3982387475538
350680,202311,2023,11,532,364108.0,702.91,684.4135338345865
350690,202311,2023,11,756,505265.0,668.34,668.3399470899471
350700,202311,2023,11,3238,2212657.0,686.31,683.3406423718345
350710,202311,2023,11,1948,1310854.0,675.0,672.9229979466119
350715,202311,2023,11,493,319604.0,674.27,648.2839756592292
350720,202311,2023,11,38,24436.0,643.05,643.0526315789474
350730,202311,2023,11,273,175999.0,656.71,644.6849816849817
350740,202311,2023,11,702,453699.0,648.14,646.2948717948718
350745,202311,2023,11,217,145830.0,672.03,672.0276497695853
350750,202311,2023,11,7189,4679994.0,660.74,650.9937404367785
350760,202311,2023,11,9548,6132708.0,653.95,642.3028906577293
350770,202311,2023,11,490,334121.0,690.33,681.8795918367347
350775,202311,2023,11,301,187209.0,628.22,621.9568106312292
350780,202311,2023,11,1212,859660.0,711.64,709.2904290429043
350790,202311,2023,11,705,477751.0,679.59,677.6609929078014
350800,202311,2023,11,2711,1830949.0,689.62,675.3777203983769
350810,202311,2023,11,1278,871175.0,682.2,681.670579029734
350820,202311,2023,11,379,247764.0,653.73,653.730870712401
350830,202311,2023,11,297,197395.0,673.7,664.6296296296297
350840,202311,2023,11,2056,1401598.0,690.44,681.7110894941634
350850,202311,2023,11,5329,3666755.0,689.24,688.0756239444548
350860,202311,2023,11,2841,1922411.0,677.14,676.667018655403
350870,202311,2023,11,1421,928249.0,664.46,653.2364532019704
350880,202311,2023,11,1069,732313.0,687.62,685.044901777362
350890,202311,2023,11,184,118714.0,648.71,645.1847826086956
350900,202311,2023,11,5468,3661000.0,671.13,669.5318215069495
350910,202311,2023,11,621,399588.0,651.86,643.4589371980676
350920,202311,2023,11,8214,5567412.0,678.95,677.7954711468225
350925,202311,2023,11,2816,1903138.0,677.51,675.8302556818181
350930,202311,2023,11,596,390223.0,656.94,654.7365771812081
350940,202311,2023,11,1831,1219222.0,668.07,665.8776624795194
350945,202311,2023,11,503,322894.0,660.31,641.9363817097416
350950,202311,2023,11,62814,41802571.0,668.81,665.4976756773967
350960,202311,2023,11,4208,2880974.0,684.8,684.6421102661596
350970,202311,2023,11,1700,1112026.0,675.18,654.1329411764706
350980,202311,2023,11,508,339566.0,681.86,668.4370078740158
350990,202311,2023,11,1396,963099.0,700.95,689.8989971346705
350995,202311,2023,11,653,444786.0,681.14,681.1424196018377
351000,202311,2023,11,1094,731644.0,670.0,668.7787934186472
351010,202311,2023,11,143,98613.0,689.6,689.6013986013986
351015,202311,2023,11,505,324274.0,661.78,642.1267326732673
351020,202311,2023,11,4593,2970579.0,649.88,646.7622468974527
351030,202311,2023,11,1808,1212308.0,679.93,670.5243362831858
351040,202311,2023,11,3638,2343642.0,655.01,644.2116547553601
351050,202311,2023,11,10458,7143808.0,684.01,683.095046854083
351060,202311,2023,11,31592,21280621.0,677.36,673.6079070650798
351070,202311,2023,11,483,313561.0,654.62,649.1946169772257
351080,202311,2023,11,1641,1095396.0,672.43,667.5173674588665
351090,202311,2023,11,181,121186.0,673.26,669.5359116022099
351100,202311,2023,11,1171,783530.0,671.41,669.1118701964133
351110,202311,2023,11,2978,2002395.0,680.16,672.3959032907992
351120,202311,2023,11,300,201456.0,680.59,671.52
351130,202311,2023,11,264,173215.0,666.21,656.1174242424242
351140,202311,2023,11,1153,766482.0,672.94,664.7718993928881
351150,202311,2023,11,1108,707282.0,640.65,638.3411552346571
351160,202311,2023,11,475,306128.0,649.95,644.48
351170,202311,2023,11,1036,703355.0,685.53,678.9140926640927
351190,202311,2023,11,428,283769.0,664.56,663.0116822429907
351200,202311,2023,11,773,496306.0,642.88,642.0517464424321
351210,202311,2023,11,660,438138.0,664.85,663.8454545454546
351220,202311,2023,11,2250,1513539.0,681.16,672.684
351230,202311,2023,11,1204,814108.0,676.17,676.1694352159468
351240,202311,2023,11,602,340463.0,566.49,565.5531561461794
351250,202311,2023,11,342,219239.0,654.44,641.0497076023391
351260,202311,2023,11,360,244413.0,684.63,678.925
351270,202311,2023,11,238,157504.0,670.23,661.781512605042
351280,202311,2023,11,1808,1218584.0,679.26,673.9955752212389
351290,202311,2023,11,712,483574.0,679.18,679.1769662921348
351300,202311,2023,11,13422,9273448.0,692.51,690.9140217553271
351310,202311,2023,11,2219,1488517.0,673.23,670.8053177106805
351320,202311,2023,11,285,187371.0,657.44,657.4421052631579
351330,202311,2023,11,98,62409.0,636.83,636.8265306122449
351340,202311,2023,11,6200,4074508.0,666.31,657.1787096774193
351350,202311,2023,11,9584,6496930.0,682.81,677.8933639398998
351360,202311,2023,11,2636,1714367.0,650.37,650.3668437025797
351370,202311,2023,11,784,497060.0,646.37,634.0051020408164
351380,202311,2023,11,25962,17226483.0,666.84,663.5268084122949
351385,202311,2023,11,100,64316.0,643.16,643.16
351390,202311,2023,11,924,622175.0,674.08,673.3495670995671
351400,202311,2023,11,665,437439.0,658.79,657.803007518797
351410,202311,2023,11,1364,945608.0,695.3,693.2609970674487
351420,202311,2023,11,209,138976.0,664.96,664.9569377990431
351430,202311,2023,11,526,338146.0,644.09,642.8631178707225
351440,202311,2023,11,1527,999573.0,660.66,654.5992141453831
351450,202311,2023,11,637,427336.0,678.31,670.8571428571429
351460,202311,2023,11,576,390832.0,686.88,678.5277777777778
351470,202311,2023,11,656,435137.0,665.35,663.3185975609756
351480,202311,2023,11,1470,998392.0,680.57,679.178231292517
351490,202311,2023,11,1355,919131.0,679.33,678.3254612546125
351492,202311,2023,11,226,148137.0,655.47,655.4734513274336
351495,202311,2023,11,113,71775.0,635.18,635.1769911504425
351500,202311,2023,11,28232,18998002.0,676.49,672.924412014735
351510,202311,2023,11,7202,4877782.0,679.64,677.2815884476535
351512,202311,2023,11,163,103925.0,637.58,637.5766871165645
351515,202311,2023,11,1022,660249.0,656.31,646.0362035225049
351518,202311,2023,11,921,603555.0,655.33,655.3257328990228
351519,202311,2023,11,182,118041.0,648.58,648.5769230769231
351520,202311,2023,11,365,250391.0,691.69,686.0027397260274
351530,202311,2023,11,125,79590.0,636.72,636.72
351535,202311,2023,11,793,536086.0,676.88,676.0226986128625
351540,202311,2023,11,1251,838988.0,672.27,670.6538768984813
351550,202311,2023,11,3183,2070288.0,655.98,650.4203581526862
351560,202311,2023,11,197,134633.0,686.9,683.4162436548223
351565,202311,2023,11,147,101877.0,693.04,693.0408163265306
351570,202311,2023,11,15424,10689853.0,697.77,693.0661955394191
351580,202311,2023,11,93,65249.0,701.6,701.6021505376344
351590,202311,2023,11,121,79769.0,670.33,659.2479338842975
351600,202311,2023,11,712,448458.0,642.49,629.8567415730337
351610,202311,2023,11,272,182019.0,671.66,669.1875
351620,202311,2023,11,13206,9088422.0,689.35,688.2039981826442
351630,202311,2023,11,19143,13038408.0,681.53,681.1057827926658
351640,202311,2023,11,13846,9255403.0,670.15,668.4531994799942
351650,202311,2023,11,87,62201.0,714.95,714.9540229885057
351660,202311,2023,11,227,153868.0,683.86,677.8325991189428
351670,202311,2023,11,2741,1851787.0,676.58,675.5881065304633
351680,202311,2023,11,170,114461.0,677.28,673.3
351685,202311,2023,11,242,160341.0,665.32,662.5661157024794
351690,202311,2023,11,399,266408.0,667.69,667.6892230576441
351700,202311,2023,11,800,527566.0,659.46,659.4575
351710,202311,2023,11,364,237739.0,653.13,653.1291208791209
351720,202311,2023,11,640,432585.0,684.47,675.9140625
351730,202311,2023,11,562,378059.0,675.11,672.702846975089
351740,202311,2023,11,2037,1336286.0,659.89,656.0068728522336
351750,202311,2023,11,878,584743.0,672.12,665.99430523918
351760,202311,2023,11,1854,1235154.0,667.29,666.210355987055
351770,202311,2023,11,1570,1034159.0,671.1,658.7
351780,202311,2023,11,402,262127.0,652.06,652.0572139303482
351790,202311,2023,11,880,581740.0,667.13,661.0681818181819
351800,202311,2023,11,116,71195.0,619.09,613.75
351810,202311,2023,11,650,449276.0,693.33,691.1938461538462
351820,202311,2023,11,1612,1084653.0,679.18,672.8616625310174
351830,202311,2023,11,2689,1778350.0,664.06,661.3425065079955
351840,202311,2023,11,6299,4325759.0,688.27,686.737418637879
351850,202311,2023,11,596,386790.0,652.26,648.9765100671141
351860,202311,2023,11,1845,1235789.0,673.09,669.8043360433604
351870,202311,2023,11,19846,13660028.0,694.6,688.3013201652726
351880,202311,2023,11,111828,75109353.0,677.42,671.6506867689666
351885,202311,2023,11,640,448035.0,700.05,700.0546875
351890,202311,2023,11,259,173774.0,676.16,670.942084942085
351900,202311,2023,11,843,569806.0,678.34,675.926453143535
351905,202311,2023,11,280,186732.0,671.7,666.9
351907,202311,2023,11,13741,9156836.0,667.51,666.38789025544
351910,202311,2023,11,842,547253.0,659.34,649.9441805225654
351920,202311,2023,11,426,271367.0,652.32,637.0117370892019
351925,202311,2023,11,572,383939.0,674.76,671.222027972028
351930,202311,2023,11,3298,2190183.0,665.71,664.0942995755003
351940,202311,2023,11,562,376462.0,677.09,669.8612099644129
351950,202311,2023,11,921,610288.0,663.36,662.6362649294246
351960,202311,2023,11,2889,1945747.0,677.96,673.5019037729318
351970,202311,2023,11,7959,5488168.0,695.41,689.5549692172383
351980,202311,2023,11,413,272576.0,668.08,659.9903147699758
351990,202311,2023,11,676,433362.0,642.97,641.0680473372781
352000,202311,2023,11,1845,1226189.0,672.25,664.60108401084
352010,202311,2023,11,1245,856561.0,688.55,688.0008032128515
352020,202311,2023,11,1004,672096.0,674.12,669.4183266932271
352030,202311,2023,11,4217,2766119.0,663.97,655.9447474507944
352040,202311,2023,11,2273,1514495.0,672.21,666.297844258689
352042,202311,2023,11,1662,1103791.0,665.74,664.1341756919375
352044,202311,2023,11,632,400023.0,635.97,632.9477848101266
352050,202311,2023,11,5405,3562348.0,674.43,659.0838112858464
352060,202311,2023,11,423,285998.0,679.33,676.1182033096927
352070,202311,2023,11,374,243476.0,652.75,651.0053475935829
352080,202311,2023,11,137,91081.0,664.82,664.8248175182482
352090,202311,2023,11,886,597055.0,680.79,673.8769751693002
352100,202311,2023,11,2251,1541395.0,688.74,684.7601066192804
352110,202311,2023,11,363,236993.0,677.12,652.8732782369146
352115,202311,2023,11,336,231288.0,690.41,688.3571428571429
352120,202311,2023,11,529,356478.0,675.15,673.8714555765596
352130,202311,2023,11,905,595343.0,660.76,657.8375690607735
352140,202311,2023,11,696,462350.0,669.1,664.2959770114943
352150,202311,2023,11,498,340817.0,684.37,684.3714859437752
352160,202311,2023,11,446,295667.0,662.93,662.9304932735427
352170,202311,2023,11,1600,1048274.0,658.05,655.17125
