codigo_ibge,ano,familias_beneficiarias,valor_total,valor_medio,valor_por_familia
110001,2025,1631,13314241.0,686.42,680.24
110002,2025,7368,59698978.0,680.71,675.18
110003,2025,306,2489568.0,681.84,679.02
110004,2025,5809,45995437.0,663.28,660.07
110005,2025,1176,9726331.0,693.72,689.09
110006,2025,477,3728739.0,660.52,651.79
110007,2025,274,2177865.0,665.23,661.98
110008,2025,1963,16472711.0,702.94,699.29
110009,2025,1484,11297777.0,639.15,634.81
110010,2025,5064,45940333.0,760.65,756.02
110011,2025,3401,26136023.0,644.0,640.34
110012,2025,7375,59337780.0,674.8,670.57
110013,2025,2653,21053423.0,666.38,661.31
110014,2025,1445,10845162.0,628.11,625.65
110015,2025,2374,18704151.0,661.24,656.41
110018,2025,1330,10567820.0,668.09,662.34
110020,2025,49562,404312821.0,684.0,679.84
110025,2025,1982,15369259.0,651.36,646.61
110026,2025,208,1681981.0,678.4,674.93
110028,2025,2040,15796082.0,653.13,645.37
110029,2025,570,4510749.0,661.99,659.42
110030,2025,4820,38482628.0,671.93,665.33
110032,2025,1114,8752803.0,658.64,655.19
110033,2025,2684,23236546.0,726.72,721.57
110034,2025,1341,10699480.0,670.73,664.88
110037,2025,368,2741445.0,624.79,620.26
110040,2025,1186,9658163.0,683.1,678.59
110045,2025,1970,15990117.0,681.96,676.51
110050,2025,476,3733044.0,657.94,653.62
110060,2025,291,2297414.0,661.4,657.22
110070,2025,545,4250677.0,655.35,650.27
110080,2025,3648,29647106.0,688.44,676.98
110090,2025,235,1917770.0,688.52,680.95
110092,2025,879,7422136.0,706.65,703.89
110094,2025,1248,10338551.0,692.77,690.17
110100,2025,899,6841739.0,637.23,633.89
110110,2025,750,6292411.0,702.18,698.79
110120,2025,634,5169135.0,682.49,679.97
110130,2025,759,6044278.0,667.32,663.28
110140,2025,1381,11235919.0,682.99,678.22
110143,2025,713,5774292.0,680.06,674.3
110145,2025,373,2965309.0,665.12,662.26
110146,2025,264,2226879.0,705.97,703.24
110147,2025,280,2208030.0,663.51,658.28
110148,2025,197,1520524.0,646.15,643.75
110149,2025,1374,11056040.0,675.39,670.54
110150,2025,868,6971718.0,675.57,669.55
110155,2025,362,2824133.0,654.56,651.19
110160,2025,514,4135141.0,675.42,671.18
110170,2025,976,7815597.0,671.76,667.13
110175,2025,1053,8472468.0,674.08,670.56
110180,2025,477,3803347.0,669.91,664.03
120001,2025,2216,18349771.0,692.67,690.0
120005,2025,1804,17593365.0,813.99,812.97
120010,2025,4630,39445160.0,711.6,710.2
120013,2025,1939,16641691.0,716.18,715.3
120017,2025,1908,16228548.0,710.96,709.08
120020,2025,14608,127773634.0,730.69,729.1
120025,2025,2523,21233078.0,703.07,701.29
120030,2025,5805,54379240.0,783.46,780.72
120032,2025,1774,18728952.0,881.97,880.07
120033,2025,4478,39348805.0,733.96,732.27
120034,2025,2578,23335042.0,757.47,754.53
120035,2025,3731,35216635.0,788.34,786.72
120038,2025,2360,19469236.0,689.75,687.37
120039,2025,2113,20564819.0,812.33,811.01
120040,2025,43660,354263618.0,679.64,676.38
120042,2025,3094,27890147.0,751.96,751.24
120043,2025,1217,12901986.0,893.6,883.48
120045,2025,3257,27158826.0,697.09,695.38
120050,2025,9064,78336803.0,721.23,720.33
120060,2025,9173,86785762.0,790.16,788.63
120070,2025,2871,24337359.0,707.41,706.63
120080,2025,3993,33934827.0,709.04,708.4
130002,2025,3398,30927276.0,761.11,758.52
130006,2025,2699,25405971.0,785.28,784.92
130008,2025,2312,21471622.0,774.86,773.85
130010,2025,3771,32045285.0,712.12,708.22
130014,2025,2289,19006186.0,695.85,691.98
130020,2025,2321,22628015.0,818.06,813.0
130030,2025,15877,132207285.0,696.29,693.88
130040,2025,3476,32094574.0,772.55,769.45
130050,2025,6122,58658706.0,804.05,798.55
130060,2025,7350,72639742.0,824.94,823.6
130063,2025,5166,49021283.0,793.44,790.83
130068,2025,3671,32854837.0,747.24,745.72
130070,2025,5898,50631482.0,717.97,715.47
130080,2025,6849,61903711.0,756.12,753.2
130083,2025,2721,24226975.0,744.09,742.05
130090,2025,3481,28265796.0,677.27,676.48
130100,2025,6138,54117083.0,736.64,734.85
130110,2025,5605,47815123.0,713.86,711.11
130115,2025,4228,36517523.0,723.19,719.62
130120,2025,15219,136518585.0,750.18,747.55
130130,2025,4191,37927196.0,759.78,754.19
130140,2025,6690,61739030.0,770.81,769.07
130150,2025,4048,35131313.0,724.13,723.21
130160,2025,6763,59437278.0,733.4,732.27
130165,2025,3239,29471044.0,760.48,758.33
130170,2025,11353,96883418.0,713.54,711.12
130180,2025,4642,41716574.0,750.94,748.81
130185,2025,14836,125332139.0,707.64,703.99
130190,2025,16770,146542182.0,733.54,728.22
130195,2025,2112,21437902.0,847.3,845.77
130200,2025,1912,16094681.0,703.54,701.59
130210,2025,1582,14416086.0,761.95,759.41
130220,2025,2479,22153496.0,745.66,744.69
130230,2025,4698,48663901.0,867.58,863.04
130240,2025,12768,107774431.0,706.18,703.48
130250,2025,20331,177763037.0,731.22,728.72
130255,2025,3916,33965479.0,726.0,722.81
130260,2025,252575,2088250150.0,695.11,689.13
130270,2025,8738,79582107.0,763.15,758.94
130280,2025,3265,32292792.0,827.63,824.28
130290,2025,13853,127804020.0,771.59,768.82
130300,2025,4448,38891992.0,730.25,728.76
130310,2025,6246,55110717.0,738.02,735.24
130320,2025,2502,21868274.0,733.06,728.55
130330,2025,3866,34149797.0,737.76,736.08
130340,2025,21315,188088509.0,738.04,735.4
130350,2025,3521,33376139.0,791.42,789.88
130353,2025,5113,43713081.0,716.55,712.46
130356,2025,3632,31078086.0,721.84,713.48
130360,2025,2645,25329099.0,801.41,798.1
130370,2025,4154,43746902.0,879.69,877.54
130380,2025,8823,89646904.0,851.26,846.75
130390,2025,7678,75857292.0,825.86,823.39
130395,2025,2272,19743671.0,726.46,724.37
130400,2025,2416,21567422.0,745.68,744.0
130406,2025,10554,100461907.0,796.35,793.14
130410,2025,4196,38278322.0,762.71,760.3
130420,2025,14215,132621834.0,781.15,777.49
130423,2025,3982,37848242.0,793.87,792.21
130426,2025,2950,28189346.0,799.51,797.21
130430,2025,3794,31733704.0,698.98,697.07
130440,2025,4772,42047479.0,736.87,734.26
140002,2025,1991,18494146.0,779.99,774.14
140005,2025,2697,24113847.0,750.59,745.13
140010,2025,37482,319075367.0,715.56,709.41
140015,2025,3972,37019322.0,780.05,779.77
140017,2025,4335,38337873.0,738.88,737.27
140020,2025,3703,32021397.0,729.34,720.69
140023,2025,2159,18728270.0,723.59,722.95
140028,2025,1329,11344603.0,714.13,710.84
140030,2025,4610,38704462.0,704.42,699.79
140040,2025,3004,31442785.0,872.99,872.54
140045,2025,3992,38807272.0,814.39,810.59
140047,2025,4183,35266972.0,704.35,703.08
140050,2025,1414,12219256.0,720.58,720.49
140060,2025,1540,12866362.0,696.79,696.05
140070,2025,2242,27482500.0,1027.32,1021.48
150010,2025,39067,318276407.0,679.18,678.99
150013,2025,1426,11836784.0,692.22,691.95
150020,2025,13835,118111772.0,712.13,711.62
150030,2025,8619,83284109.0,807.14,805.49
150034,2025,2659,21882179.0,686.58,686.17
150040,2025,12539,111094745.0,738.96,738.48
150050,2025,6476,56301919.0,725.17,724.72
150060,2025,13770,115016166.0,697.38,696.72
150070,2025,6425,63036330.0,818.59,818.03
150080,2025,50532,399167174.0,659.25,658.61
150085,2025,6654,57124121.0,716.25,715.9
150090,2025,10918,91893733.0,701.83,701.57
150095,2025,5970,49878666.0,696.65,696.4
150100,2025,2803,25282826.0,754.72,751.72
150110,2025,5729,54452036.0,792.19,791.97
150120,2025,7914,66679171.0,702.63,702.19
150125,2025,620,5028444.0,676.17,676.17
150130,2025,18215,150778788.0,690.94,689.93
150140,2025,161561,1273580492.0,658.36,657.24
150145,2025,2691,23289669.0,722.43,721.42
150150,2025,11588,91822397.0,660.82,660.58
150157,2025,2341,19774440.0,704.79,704.3
150160,2025,3282,26081756.0,662.74,662.34
150170,2025,24614,203952900.0,690.94,690.65
150172,2025,3189,26322363.0,688.79,687.52
150175,2025,1472,12561566.0,711.79,711.42
150178,2025,8769,74564689.0,709.09,708.61
150180,2025,24363,229157962.0,785.2,784.01
150190,2025,6546,54062072.0,689.09,688.58
150195,2025,4730,39941706.0,705.61,703.55
150200,2025,5422,45671056.0,702.14,701.92
150210,2025,32726,277428843.0,706.88,706.47
150215,2025,9979,83324143.0,696.44,696.01
150220,2025,11402,91478204.0,669.7,668.66
150230,2025,13047,106200053.0,678.57,678.36
150240,2025,22214,175819742.0,660.04,659.68
150250,2025,4583,43396371.0,791.21,789.2
150260,2025,2815,23059896.0,682.85,682.61
150270,2025,3793,31213512.0,688.25,685.94
150275,2025,7366,62116702.0,703.11,702.83
150276,2025,1729,14890302.0,718.23,717.74
150277,2025,3454,29009641.0,700.86,700.65
150280,2025,7616,70822893.0,775.6,775.0
150285,2025,2843,25158848.0,738.34,737.61
150290,2025,10432,84410380.0,674.82,674.51
150293,2025,6091,50039957.0,685.07,684.97
150295,2025,4144,36014649.0,725.23,724.39
150300,2025,2276,19052777.0,698.57,698.01
150304,2025,3260,27523330.0,704.03,703.69
150307,2025,5363,45063314.0,700.59,700.27
150309,2025,4106,33576066.0,682.57,681.59
150310,2025,7136,67164908.0,784.54,784.31
150320,2025,7202,57708936.0,668.37,668.02
150330,2025,14208,121834495.0,714.85,714.72
150340,2025,1965,16003368.0,678.87,678.78
150345,2025,7859,66833824.0,709.34,708.7
150350,2025,7946,65116962.0,683.59,682.98
150360,2025,15743,134753917.0,715.17,713.88
150370,2025,8826,76309927.0,720.7,720.58
150375,2025,3907,40763276.0,871.45,869.84
150380,2025,6944,56798066.0,682.1,681.83
150390,2025,7047,69291766.0,820.08,819.86
150400,2025,6482,55778581.0,718.49,717.12
150405,2025,7026,58277926.0,691.5,691.25
150410,2025,1496,12239316.0,681.76,681.53
150420,2025,29733,250283139.0,702.94,702.0
150430,2025,7029,58164741.0,690.02,689.7
150440,2025,6158,50788903.0,687.57,687.31
150442,2025,20500,162559747.0,661.36,661.05
150445,2025,6142,52326263.0,710.86,710.32
150450,2025,6538,64717959.0,825.42,825.09
150460,2025,8970,76636709.0,712.27,712.03
150470,2025,16198,136349034.0,701.79,701.54
150475,2025,3892,32875959.0,704.52,704.1
150480,2025,12502,106114168.0,707.98,707.39
150490,2025,7598,66566005.0,730.61,730.12
150495,2025,5402,44994027.0,694.31,694.16
150497,2025,1819,15744239.0,721.89,721.2
150500,2025,2385,19050205.0,666.14,665.79
150503,2025,3075,26353045.0,716.74,714.42
150506,2025,12028,102747764.0,712.47,711.9
150510,2025,10309,90193546.0,729.92,729.32
150520,2025,9330,83130671.0,743.84,742.54
150530,2025,11199,101183494.0,753.78,752.93
150540,2025,4261,34490901.0,675.77,674.73
150543,2025,4564,37829449.0,693.72,691.24
150548,2025,8863,76021526.0,716.21,715.05
150549,2025,1356,11468138.0,704.98,704.89
150550,2025,11777,96546228.0,683.92,683.29
150553,2025,22968,190086151.0,690.06,689.8
150555,2025,1548,12935170.0,696.55,696.28
150560,2025,1615,12717051.0,656.76,656.28
150563,2025,1857,15511917.0,697.2,696.17
150565,2025,3780,31936104.0,704.41,704.21
150570,2025,6873,57788508.0,701.08,700.74
150580,2025,10764,107596626.0,837.35,833.14
150590,2025,7444,66539562.0,745.26,745.03
150600,2025,8964,79603477.0,740.45,740.05
150610,2025,2531,20460284.0,674.15,673.82
150611,2025,2581,20781958.0,671.52,671.27
150613,2025,8363,68471521.0,682.98,682.38
150616,2025,2312,18844095.0,681.41,679.34
150618,2025,5090,41862037.0,686.0,685.49
150619,2025,4275,36184942.0,707.28,705.74
150620,2025,6404,52915197.0,689.85,688.71
150630,2025,6275,51472512.0,684.16,683.61
150635,2025,3546,28522788.0,671.36,670.54
150640,2025,1787,14744759.0,688.23,687.89
150650,2025,8794,70835437.0,671.61,671.39
150655,2025,5044,41459950.0,685.46,685.24
150658,2025,2400,19532311.0,678.19,677.97
150660,2025,4523,36603514.0,674.71,674.56
150670,2025,5916,50048541.0,706.07,705.32
150680,2025,47878,416556573.0,725.66,725.16
150690,2025,1820,14902130.0,682.91,682.6
150700,2025,6147,50335866.0,682.58,682.44
150710,2025,2958,24179830.0,682.19,681.33
150715,2025,3991,33538611.0,701.31,700.35
150720,2025,7278,61804322.0,707.9,707.7
150730,2025,10610,90555050.0,716.13,711.41
150740,2025,3375,26901994.0,664.44,664.12
150745,2025,4207,35262333.0,699.11,698.61
150746,2025,1234,10533075.0,711.93,711.43
150747,2025,4692,38751739.0,688.43,688.28
150750,2025,2827,24625505.0,727.47,726.25
150760,2025,8949,74999704.0,698.9,698.58
150770,2025,6322,56740852.0,749.07,747.84
150775,2025,941,8091609.0,717.44,716.85
150780,2025,4349,38455918.0,737.7,737.08
150790,2025,4972,43027335.0,721.96,721.16
150795,2025,13464,114490621.0,709.33,708.97
150796,2025,2831,23213970.0,683.66,683.33
150797,2025,3526,30543908.0,722.3,721.96
150800,2025,11936,104327382.0,730.05,728.47
150803,2025,8379,68111556.0,677.76,677.49
150805,2025,2589,22046456.0,709.74,709.74
150808,2025,2924,22604722.0,649.14,643.95
150810,2025,11567,95806570.0,691.16,690.46
150812,2025,4879,39612176.0,677.11,676.81
150815,2025,7186,61968566.0,719.14,718.81
150820,2025,10730,87386038.0,679.5,678.71
150830,2025,12789,110645144.0,724.83,720.61
150835,2025,2709,22824397.0,702.1,701.87
150840,2025,5867,48300093.0,687.06,686.46
160005,2025,868,7335987.0,704.92,704.77
160010,2025,1916,16632473.0,723.94,723.38
160015,2025,2745,24038536.0,729.97,729.8
160020,2025,1987,18242803.0,765.45,765.19
160021,2025,919,9143983.0,829.58,829.5
160023,2025,1063,9720758.0,762.78,761.61
160025,2025,2042,18320352.0,748.02,747.71
160027,2025,7172,59274181.0,689.52,688.89
160030,2025,62374,535772986.0,716.88,716.0
160040,2025,4472,42460940.0,792.76,791.95
160050,2025,6201,53335507.0,716.98,716.75
160053,2025,3542,30983249.0,730.24,729.05
160055,2025,1330,11550106.0,727.38,725.56
160060,2025,17253,145111525.0,702.68,701.19
160070,2025,2666,25589839.0,801.0,799.95
160080,2025,2599,23197534.0,743.64,743.49
170025,2025,235,1908265.0,676.93,675.2
170030,2025,506,3993590.0,657.86,657.39
170035,2025,636,5176475.0,679.6,678.62
170040,2025,1065,8754444.0,685.19,685.14
170070,2025,930,7726954.0,692.96,692.4
170100,2025,1559,13141399.0,703.24,702.66
170105,2025,240,1867327.0,649.78,648.59
170110,2025,573,4847217.0,708.35,705.98
170130,2025,770,6351164.0,688.17,687.34
170190,2025,823,6810395.0,690.29,690.14
170200,2025,639,5076670.0,662.27,661.81
170210,2025,11454,91517129.0,668.47,666.03
170215,2025,622,5198698.0,696.72,696.54
170220,2025,3516,29227613.0,694.16,692.69
170230,2025,699,5888261.0,701.94,701.77
170240,2025,1806,14627420.0,677.63,675.01
170255,2025,2010,17067514.0,707.73,707.61
170270,2025,410,3251657.0,661.8,661.37
170290,2025,2098,18043119.0,717.44,716.69
170300,2025,1204,9865256.0,683.36,683.11
170305,2025,399,3306754.0,691.99,691.68
170307,2025,756,6336450.0,699.9,699.01
170310,2025,675,5457174.0,673.68,673.68
170320,2025,513,4198872.0,682.19,681.74
170330,2025,867,7207298.0,694.03,693.17
170360,2025,303,2389461.0,659.65,658.35
170370,2025,653,5313007.0,678.14,677.78
170380,2025,1024,8774575.0,714.84,714.35
170382,2025,307,2605501.0,707.58,707.58
170384,2025,1014,8907754.0,734.01,732.87
170386,2025,278,2287442.0,687.65,686.69
170388,2025,384,3159765.0,687.72,686.66
170389,2025,476,4161659.0,729.6,729.32
170390,2025,865,7073230.0,681.64,681.42
170410,2025,301,2362734.0,654.67,653.76
170460,2025,226,1871930.0,691.98,691.51
170510,2025,462,3918670.0,708.02,707.23
170550,2025,3752,30827622.0,686.46,684.84
170555,2025,631,5030290.0,664.66,664.4
170560,2025,528,4362943.0,689.17,688.94
170600,2025,837,6844098.0,681.95,681.87
170610,2025,846,6940887.0,684.17,684.02
170625,2025,174,1392783.0,665.48,664.82
170650,2025,983,8196248.0,697.21,694.67
170700,2025,1670,13450967.0,673.03,671.23
170710,2025,915,7501631.0,684.26,683.5
170720,2025,998,7974220.0,667.72,666.78
170730,2025,540,4523155.0,698.9,697.82
170740,2025,1525,12963306.0,708.76,708.4
170755,2025,384,3172045.0,690.16,689.22
170765,2025,525,4211800.0,669.36,668.25
170770,2025,1200,10146279.0,705.79,704.83
170820,2025,2109,17499044.0,691.69,691.49
170825,2025,560,4657032.0,694.21,693.29
170830,2025,631,5068228.0,670.16,669.64
170900,2025,2231,20061598.0,751.46,749.37
170930,2025,2167,17304616.0,665.94,665.4
170950,2025,3877,31454508.0,677.96,676.42
170980,2025,170,1335976.0,654.05,652.71
171050,2025,1229,10728929.0,727.77,727.46
171070,2025,956,8112335.0,707.33,707.15
171090,2025,489,3865562.0,659.49,659.13
171110,2025,254,2101797.0,692.73,690.7
171150,2025,314,2429304.0,646.36,646.36
171180,2025,255,2122063.0,694.62,693.92
171190,2025,1650,14399028.0,729.03,727.55
171195,2025,450,4031486.0,749.12,746.49
171200,2025,235,1841626.0,653.27,652.37
171215,2025,232,1844328.0,663.67,663.67
171240,2025,463,4120151.0,742.08,741.93
171245,2025,327,2617822.0,669.36,668.31
171250,2025,364,3133848.0,718.26,717.61
171270,2025,305,2666908.0,730.26,729.47
171280,2025,517,4344817.0,701.76,700.35
171320,2025,1543,12350756.0,668.18,667.08
171330,2025,1500,12140239.0,675.72,674.65
171360,2025,792,6832178.0,718.99,718.59
171370,2025,308,2515939.0,682.41,682.06
171380,2025,818,6669124.0,679.97,679.7
171395,2025,485,4220873.0,725.72,724.97
171420,2025,1090,8906807.0,681.43,681.16
171430,2025,569,4683069.0,686.66,685.67
171488,2025,1389,11600864.0,696.47,696.07
171500,2025,353,2716666.0,643.5,641.94
171510,2025,608,5242874.0,719.76,719.17
171515,2025,230,1802533.0,652.01,652.01
171525,2025,373,3174134.0,708.14,707.67
171550,2025,143,1146077.0,668.68,668.21
171570,2025,695,5547386.0,667.64,665.79
171575,2025,740,5814294.0,655.25,654.21
171610,2025,1814,14255359.0,657.69,655.06
171620,2025,1985,16152412.0,678.56,678.35
171630,2025,576,4782226.0,694.52,691.88
171650,2025,1084,9243874.0,712.39,711.11
171660,2025,1115,9362366.0,700.25,699.98
171665,2025,577,4542428.0,656.07,655.66
171670,2025,994,7979963.0,669.91,668.84
171700,2025,598,4978987.0,694.25,694.05
171720,2025,384,3163653.0,689.14,687.78
171750,2025,568,4957451.0,728.4,727.38
171780,2025,613,4813389.0,655.2,654.34
171790,2025,739,6297793.0,710.87,710.37
171800,2025,367,3072777.0,698.61,698.14
171820,2025,4769,39189634.0,685.64,685.19
171830,2025,965,8406624.0,726.07,725.88
171840,2025,335,2592791.0,645.9,644.46
171845,2025,350,2867070.0,683.16,681.64
171850,2025,818,7047586.0,718.38,718.38
171855,2025,523,4220086.0,672.14,672.02
171865,2025,289,2352804.0,681.08,679.09
171870,2025,347,2907194.0,698.39,698.21
171875,2025,962,7981564.0,693.61,691.48
171880,2025,987,8546593.0,723.56,721.53
171884,2025,649,5384006.0,691.22,691.13
171886,2025,636,5395461.0,707.61,707.42
171888,2025,264,2135878.0,674.04,673.82
171889,2025,179,1444973.0,673.43,673.12
171890,2025,657,5536627.0,703.71,703.21
171900,2025,292,2675427.0,764.51,763.32
172000,2025,231,1756557.0,635.35,635.08
172010,2025,966,8259195.0,713.01,712.7
172015,2025,194,1565990.0,671.53,671.53
172020,2025,2049,17107152.0,696.2,695.94
172025,2025,359,2897156.0,673.84,673.67
172030,2025,760,6157366.0,676.26,676.01
172049,2025,595,4848942.0,679.46,679.07
172065,2025,727,5972422.0,685.38,684.86
172080,2025,1419,11888497.0,699.15,698.49
172085,2025,122,955160.0,653.46,652.62
172090,2025,2572,20662643.0,670.08,669.56
172093,2025,228,1835246.0,671.0,670.44
172097,2025,212,1700747.0,670.13,668.03
172100,2025,18731,153676351.0,685.9,684.18
172110,2025,1375,12548113.0,761.13,760.61
172120,2025,2949,24689485.0,700.46,697.83
172125,2025,188,1498322.0,666.55,665.27
172130,2025,164,1245240.0,631.62,631.61
172208,2025,1406,11595373.0,687.9,687.52
172210,2025,1659,13897691.0,700.08,698.1
210005,2025,11262,93098773.0,689.34,688.99
210010,2025,1832,16306752.0,742.02,741.88
210015,2025,2644,22331072.0,704.5,703.92
210020,2025,6053,48196294.0,664.12,663.75
210030,2025,4108,36096847.0,732.48,732.23
210040,2025,1735,14424134.0,693.03,692.76
210043,2025,4330,36677148.0,706.33,706.06
210047,2025,5413,46094348.0,710.17,709.88
210050,2025,1857,15934611.0,715.7,715.33
210055,2025,1700,14548173.0,713.71,713.45
210060,2025,6060,56568212.0,778.94,778.07
210070,2025,6268,51025442.0,678.52,678.43
210080,2025,3930,33904644.0,719.32,718.91
210083,2025,5013,41619289.0,692.15,691.83
210087,2025,2164,18400589.0,708.89,708.58
210090,2025,8199,68114590.0,692.86,692.43
210095,2025,4822,44562916.0,771.02,770.18
210100,2025,4988,41478347.0,693.55,693.02
210110,2025,3105,25188866.0,676.18,675.96
210120,2025,18281,149647796.0,682.71,682.32
210125,2025,3534,29517374.0,696.19,696.07
210130,2025,3236,27203410.0,700.73,700.52
210135,2025,1346,11082445.0,686.62,686.41
210140,2025,12614,104462447.0,691.99,690.57
210150,2025,3662,29938468.0,681.48,681.26
210160,2025,14851,124218647.0,697.18,697.06
210170,2025,13740,118109716.0,717.23,716.42
210173,2025,2073,19712195.0,792.42,792.36
210177,2025,2578,22138287.0,716.24,715.69
210180,2025,1125,9385266.0,695.59,695.08
210190,2025,4377,35423564.0,674.76,674.54
210193,2025,979,7942958.0,676.4,676.28
210197,2025,1704,14888134.0,729.37,728.41
210200,2025,6523,55707093.0,713.35,711.79
210203,2025,4956,43630690.0,733.89,733.76
210207,2025,2624,21504014.0,683.44,683.22
210210,2025,6722,56897726.0,705.51,705.4
210215,2025,2152,18631965.0,721.58,721.41
210220,2025,7186,62706708.0,727.38,727.23
210230,2025,5418,45606883.0,702.65,701.51
210232,2025,9437,81570691.0,721.35,720.58
210235,2025,2444,20863640.0,711.41,711.39
210237,2025,3691,30906279.0,698.02,697.88
210240,2025,2167,18022954.0,693.45,693.21
210250,2025,5782,48629716.0,701.17,700.97
210255,2025,1775,14876497.0,698.8,698.62
210260,2025,4517,38482283.0,710.42,710.09
210270,2025,3597,29684640.0,688.28,687.81
210275,2025,2350,19511919.0,692.61,691.84
210280,2025,3886,32288676.0,692.96,692.77
210290,2025,6716,55328214.0,686.54,686.24
210300,2025,15642,130425682.0,695.82,695.27
210310,2025,2636,21259005.0,672.24,672.07
210312,2025,2720,22284197.0,683.43,682.71
210315,2025,3130,27521994.0,733.44,732.81
210317,2025,3841,34149684.0,741.37,740.93
210320,2025,22273,184235793.0,689.52,689.34
210325,2025,2676,22885312.0,715.1,712.84
210330,2025,20110,173737881.0,720.41,720.08
210340,2025,9465,77973798.0,686.67,686.49
210350,2025,8578,71189303.0,691.86,691.66
210355,2025,2921,25800479.0,736.23,736.1
210360,2025,10192,86154230.0,704.84,704.42
210370,2025,8532,70107246.0,685.06,684.74
210375,2025,1685,14145770.0,705.4,699.75
210380,2025,4431,36590430.0,689.46,688.1
210390,2025,3050,26057132.0,711.92,711.86
210400,2025,3606,29935803.0,692.6,692.01
210405,2025,4280,35255719.0,687.33,686.72
210407,2025,1446,12359876.0,713.67,712.33
210408,2025,2491,23140993.0,774.56,774.21
210409,2025,3274,27834707.0,708.87,708.64
210410,2025,2635,21768545.0,689.52,688.58
210420,2025,3355,29202990.0,725.96,725.43
210430,2025,2043,17494999.0,714.06,713.82
210440,2025,3576,30264103.0,705.39,705.22
210450,2025,1775,15043641.0,706.55,706.21
210455,2025,2750,22704632.0,688.71,688.4
210460,2025,2459,20590206.0,698.16,698.0
210462,2025,1276,10969581.0,716.94,716.65
210465,2025,2300,19173788.0,695.11,694.85
210467,2025,4693,40089362.0,712.26,712.06
210470,2025,1176,9979194.0,707.59,707.28
210480,2025,13119,116423480.0,740.11,739.58
210490,2025,2228,18032012.0,674.64,674.42
210500,2025,5642,51076226.0,754.95,754.41
210510,2025,6949,57979650.0,696.0,695.39
210515,2025,2865,24870237.0,723.75,723.42
210520,2025,2040,16574459.0,677.47,677.3
210530,2025,29697,244838908.0,687.77,687.28
210535,2025,3453,30494288.0,736.34,736.1
210540,2025,9936,84618313.0,710.24,709.96
210542,2025,4108,34676275.0,703.74,703.41
210545,2025,1754,14922316.0,709.68,709.27
210547,2025,3066,29815369.0,811.17,810.52
210550,2025,3679,31658547.0,718.14,717.4
210560,2025,3022,25744423.0,710.42,709.94
210565,2025,1049,9066038.0,721.06,720.49
210570,2025,8932,75741692.0,707.03,706.91
210580,2025,2010,16784514.0,696.2,696.08
210590,2025,3125,26591322.0,710.06,709.25
210592,2025,2517,20944856.0,693.48,693.38
210594,2025,1701,14168122.0,695.02,694.19
210596,2025,2589,22760719.0,733.58,732.75
210598,2025,1570,13455334.0,714.31,714.1
210600,2025,2056,17017992.0,689.99,689.96
210610,2025,2235,18250667.0,682.54,680.61
210620,2025,2182,18249922.0,697.57,697.08
210630,2025,2589,21663307.0,697.57,697.37
210632,2025,4566,39634034.0,723.95,723.42
210635,2025,1475,13258814.0,749.56,749.21
210637,2025,2526,22188603.0,732.67,732.13
210640,2025,4287,36640310.0,712.54,712.33
210650,2025,5869,48867315.0,694.27,693.96
210660,2025,6381,55332649.0,723.43,722.58
210663,2025,2048,17329150.0,706.68,705.17
210667,2025,1681,14481105.0,718.2,718.02
210670,2025,5324,44254107.0,692.96,692.8
210675,2025,4437,36206023.0,680.34,679.98
210680,2025,4563,36905363.0,674.22,673.98
210690,2025,6840,58582347.0,714.76,713.83
210700,2025,1903,15958988.0,699.21,698.79
210710,2025,4460,38597094.0,721.53,721.26
210720,2025,2625,23433831.0,744.28,743.87
210725,2025,877,7426382.0,707.14,705.55
210730,2025,1134,9230484.0,678.55,678.34
210735,2025,3403,29284118.0,717.39,717.26
210740,2025,4017,32852491.0,681.82,681.56
210745,2025,3430,28407276.0,690.32,690.19
210750,2025,17521,143638442.0,683.69,683.47
210760,2025,5987,48018727.0,668.89,668.36
210770,2025,4603,37820805.0,685.23,684.78
210780,2025,5570,47586703.0,712.14,712.05
210790,2025,3783,31575578.0,695.83,695.62
210800,2025,3901,32550958.0,696.02,695.46
210805,2025,3803,33738734.0,739.71,739.46
210810,2025,4424,37715129.0,710.92,710.56
210820,2025,4568,36517217.0,667.48,666.28
210825,2025,7987,66917993.0,699.49,698.31
210830,2025,7604,65463463.0,717.76,717.53
210840,2025,4076,32268504.0,659.86,659.73
210845,2025,4570,38549392.0,703.32,703.05
210850,2025,5638,47897051.0,708.58,708.2
210860,2025,18753,151028425.0,671.4,671.2
210870,2025,4954,41625772.0,701.08,700.3
210880,2025,3197,27023076.0,704.44,704.36
210890,2025,3902,31504528.0,673.98,672.91
210900,2025,2653,21613426.0,679.74,679.07
210905,2025,2064,16561022.0,668.85,668.69
210910,2025,5235,42590883.0,679.13,678.11
210920,2025,2815,24617678.0,728.98,728.8
210923,2025,1403,11637629.0,692.49,691.36
210927,2025,3988,35644805.0,745.54,744.92
210930,2025,2314,20596828.0,742.07,741.88
210940,2025,2638,22730158.0,718.32,717.95
210945,2025,6318,53666242.0,708.63,707.98
210950,2025,3692,31486498.0,711.29,710.77
210955,2025,1013,8516786.0,700.7,700.64
210960,2025,5872,48069485.0,682.54,682.4
210970,2025,1163,9738126.0,698.58,698.26
210975,2025,1243,10333437.0,693.06,692.71
210980,2025,8436,69192561.0,683.98,683.55
